question_id,difficulty,category,iteration,is_correct,compile_error,execution_error,concept_sql,compiled_sql,gold_sql,question,latency_ms,prompt_chars,substitutions,reclass_verdict_v2,n_violations_v2,violation_detail_v2
123,simple,unlabeled,4,False,"Invalid SQL: an aggregate function (from a measure concept) was used directly inside a WHERE clause. Measures are pre-aggregated and can only be used in SELECT, HAVING, or ORDER BY -- not WHERE, since WHERE filters rows before aggregation. If you need a row-level existence check (e.g. 'has at least one defaulted loan'), use a dimension-based condition or a subquery instead of a measure.",,"SELECT account.account_id, district.district_name, district.region
FROM account
JOIN district ON account.district_link
JOIN loan ON loan.account_link
WHERE loan.total_amount > 300000",,"SELECT T1.account_id, T2.A2, T2.A3 FROM account AS T1 INNER JOIN district AS T2 ON T1.district_id = T2.district_id INNER JOIN loan AS T3 ON T1.account_id = T3.account_id WHERE T3.amount > 300000","Provide the account ID, district and region for loan amount greater than USD300,000.",910,11615,JOIN link account.district -> ON account.district_id = district.district_id | JOIN link loan.account -> ON loan.account_id = account.account_id | MEASURE loan.total_amount -> SUM(loan.amount) | DIM district.district_name -> district.A2 | DIM district.district_id -> district.district_id (no-op: concept name equals raw column) | DIM account.account_id -> account.account_id (no-op: concept name equals raw column) | DIM district.region -> district.A3 | DIM loan.account_id -> loan.account_id (no-op: concept name equals raw column),TRUE_VIOLATION_CONFIRMED,1,measure 'total_amount' in WHERE: WHERE loan.total_amount > 300000
125,challenging,unlabeled,0,False,"Invalid SQL: an aggregate function (from a measure concept) was used directly inside a WHERE clause. Measures are pre-aggregated and can only be used in SELECT, HAVING, or ORDER BY -- not WHERE, since WHERE filters rows before aggregation. If you need a row-level existence check (e.g. 'has at least one defaulted loan'), use a dimension-based condition or a subquery instead of a measure.",,"SELECT district.district_name, 
       ((district.unemployment_rate_1996 - district.unemployment_rate_1995) / district.unemployment_rate_1995) * 100 AS unemployment_increment_rate
FROM loan 
JOIN account ON loan.account_link 
JOIN disp ON account.disp_link 
JOIN client ON disp.client_link 
JOIN district ON client.district_link 
WHERE loan.status = 'D' 
  AND loan.running_count > 0",,SELECT CAST((T3.A13 - T3.A12) AS REAL) * 100 / T3.A12 FROM loan AS T1 INNER JOIN account AS T2 ON T1.account_id = T2.account_id INNER JOIN district AS T3 ON T2.district_id = T3.district_id WHERE T1.status = 'D',"For loans contracts which are still running where client are in debt, list the district of the and the state the percentage unemployment rate increment from year 1995 to 1996.",1534,12012,"JOIN link loan.account -> ON loan.account_id = account.account_id | JOIN link disp.account -> ON disp.account_id = account.account_id | JOIN link disp.client -> ON disp.client_id = client.client_id | JOIN link client.district -> ON client.district_id = district.district_id | MEASURE loan.running_count -> COUNT(CASE WHEN loan.status IN ('C', 'D') THEN loan.loan_id END) | DIM district.unemployment_rate_1995 -> district.A12 | DIM district.unemployment_rate_1996 -> district.A13 | DIM district.district_name -> district.A2 | DIM district.district_id -> district.district_id (no-op: concept name equals raw column) | DIM account.account_id -> account.account_id (no-op: concept name equals raw column) | DIM client.client_id -> client.client_id (no-op: concept name equals raw column) | DIM loan.account_id -> loan.account_id (no-op: concept name equals raw column) | DIM loan.loan_id -> loan.loan_id (no-op: concept name equals raw column) | DIM loan.status -> loan.status (no-op: concept name equals raw column)",TRUE_VIOLATION_CONFIRMED,1,measure 'running_count' in WHERE: WHERE loan.status = 'D' AND loan.running_count > 0
125,challenging,unlabeled,1,False,"Invalid SQL: an aggregate function (from a measure concept) was used directly inside a WHERE clause. Measures are pre-aggregated and can only be used in SELECT, HAVING, or ORDER BY -- not WHERE, since WHERE filters rows before aggregation. If you need a row-level existence check (e.g. 'has at least one defaulted loan'), use a dimension-based condition or a subquery instead of a measure.",,"SELECT district.district_name, 
       ((district.unemployment_rate_1996 - district.unemployment_rate_1995) / district.unemployment_rate_1995) * 100 AS unemployment_increment_rate
FROM loan
JOIN account ON loan.account_link
JOIN disp ON account.disp_link
JOIN client ON disp.client_link
JOIN district ON client.district_link
WHERE loan.status = 'D' AND loan.running_count > 0",,SELECT CAST((T3.A13 - T3.A12) AS REAL) * 100 / T3.A12 FROM loan AS T1 INNER JOIN account AS T2 ON T1.account_id = T2.account_id INNER JOIN district AS T3 ON T2.district_id = T3.district_id WHERE T1.status = 'D',"For loans contracts which are still running where client are in debt, list the district of the and the state the percentage unemployment rate increment from year 1995 to 1996.",1487,12012,"JOIN link loan.account -> ON loan.account_id = account.account_id | JOIN link disp.account -> ON disp.account_id = account.account_id | JOIN link disp.client -> ON disp.client_id = client.client_id | JOIN link client.district -> ON client.district_id = district.district_id | MEASURE loan.running_count -> COUNT(CASE WHEN loan.status IN ('C', 'D') THEN loan.loan_id END) | DIM district.unemployment_rate_1995 -> district.A12 | DIM district.unemployment_rate_1996 -> district.A13 | DIM district.district_name -> district.A2 | DIM district.district_id -> district.district_id (no-op: concept name equals raw column) | DIM account.account_id -> account.account_id (no-op: concept name equals raw column) | DIM client.client_id -> client.client_id (no-op: concept name equals raw column) | DIM loan.account_id -> loan.account_id (no-op: concept name equals raw column) | DIM loan.loan_id -> loan.loan_id (no-op: concept name equals raw column) | DIM loan.status -> loan.status (no-op: concept name equals raw column)",TRUE_VIOLATION_CONFIRMED,1,measure 'running_count' in WHERE: WHERE loan.status = 'D' AND loan.running_count > 0
125,challenging,unlabeled,2,False,"Invalid SQL: an aggregate function (from a measure concept) was used directly inside a WHERE clause. Measures are pre-aggregated and can only be used in SELECT, HAVING, or ORDER BY -- not WHERE, since WHERE filters rows before aggregation. If you need a row-level existence check (e.g. 'has at least one defaulted loan'), use a dimension-based condition or a subquery instead of a measure.",,"SELECT district.district_name, 
       (district.unemployment_rate_1996 - district.unemployment_rate_1995) / district.unemployment_rate_1995 * 100 AS unemployment_increment_percentage
FROM loan
JOIN account ON loan.account_link
JOIN disp ON account.disp_link
JOIN client ON disp.client_link
JOIN district ON client.district_link
WHERE loan.status = 'D' AND loan.running_count > 0",,SELECT CAST((T3.A13 - T3.A12) AS REAL) * 100 / T3.A12 FROM loan AS T1 INNER JOIN account AS T2 ON T1.account_id = T2.account_id INNER JOIN district AS T3 ON T2.district_id = T3.district_id WHERE T1.status = 'D',"For loans contracts which are still running where client are in debt, list the district of the and the state the percentage unemployment rate increment from year 1995 to 1996.",1589,12012,"JOIN link loan.account -> ON loan.account_id = account.account_id | JOIN link disp.account -> ON disp.account_id = account.account_id | JOIN link disp.client -> ON disp.client_id = client.client_id | JOIN link client.district -> ON client.district_id = district.district_id | MEASURE loan.running_count -> COUNT(CASE WHEN loan.status IN ('C', 'D') THEN loan.loan_id END) | DIM district.unemployment_rate_1995 -> district.A12 | DIM district.unemployment_rate_1996 -> district.A13 | DIM district.district_name -> district.A2 | DIM district.district_id -> district.district_id (no-op: concept name equals raw column) | DIM account.account_id -> account.account_id (no-op: concept name equals raw column) | DIM client.client_id -> client.client_id (no-op: concept name equals raw column) | DIM loan.account_id -> loan.account_id (no-op: concept name equals raw column) | DIM loan.loan_id -> loan.loan_id (no-op: concept name equals raw column) | DIM loan.status -> loan.status (no-op: concept name equals raw column)",TRUE_VIOLATION_CONFIRMED,1,measure 'running_count' in WHERE: WHERE loan.status = 'D' AND loan.running_count > 0
125,challenging,unlabeled,4,False,"Invalid SQL: an aggregate function (from a measure concept) was used directly inside a WHERE clause. Measures are pre-aggregated and can only be used in SELECT, HAVING, or ORDER BY -- not WHERE, since WHERE filters rows before aggregation. If you need a row-level existence check (e.g. 'has at least one defaulted loan'), use a dimension-based condition or a subquery instead of a measure.",,"SELECT district.district_name, 
       ((district.unemployment_rate_1996 - district.unemployment_rate_1995) / district.unemployment_rate_1995) * 100 AS unemployment_increment
FROM loan 
JOIN account ON loan.account_link 
JOIN disp ON account.disp_link 
JOIN client ON disp.client_link 
JOIN district ON client.district_link 
WHERE loan.status = 'D' 
AND loan.running_count > 0",,SELECT CAST((T3.A13 - T3.A12) AS REAL) * 100 / T3.A12 FROM loan AS T1 INNER JOIN account AS T2 ON T1.account_id = T2.account_id INNER JOIN district AS T3 ON T2.district_id = T3.district_id WHERE T1.status = 'D',"For loans contracts which are still running where client are in debt, list the district of the and the state the percentage unemployment rate increment from year 1995 to 1996.",1381,12012,"JOIN link loan.account -> ON loan.account_id = account.account_id | JOIN link disp.account -> ON disp.account_id = account.account_id | JOIN link disp.client -> ON disp.client_id = client.client_id | JOIN link client.district -> ON client.district_id = district.district_id | MEASURE loan.running_count -> COUNT(CASE WHEN loan.status IN ('C', 'D') THEN loan.loan_id END) | DIM district.unemployment_rate_1995 -> district.A12 | DIM district.unemployment_rate_1996 -> district.A13 | DIM district.district_name -> district.A2 | DIM district.district_id -> district.district_id (no-op: concept name equals raw column) | DIM account.account_id -> account.account_id (no-op: concept name equals raw column) | DIM client.client_id -> client.client_id (no-op: concept name equals raw column) | DIM loan.account_id -> loan.account_id (no-op: concept name equals raw column) | DIM loan.loan_id -> loan.loan_id (no-op: concept name equals raw column) | DIM loan.status -> loan.status (no-op: concept name equals raw column)",TRUE_VIOLATION_CONFIRMED,1,measure 'running_count' in WHERE: WHERE loan.status = 'D' AND loan.running_count > 0
133,simple,unlabeled,0,False,"Invalid SQL: an aggregate function (from a measure concept) was used directly inside a WHERE clause. Measures are pre-aggregated and can only be used in SELECT, HAVING, or ORDER BY -- not WHERE, since WHERE filters rows before aggregation. If you need a row-level existence check (e.g. 'has at least one defaulted loan'), use a dimension-based condition or a subquery instead of a measure.",,"SELECT district.district_name, district.region
FROM district
WHERE district.unemployment_rate_1996 = (SELECT MAX(district.unemployment_rate_1996) FROM district)",,"SELECT district_id, A2 FROM district ORDER BY A13 DESC LIMIT 1","In 1996, which districts have the highest unemployment rate? List their branch location and district name.",993,11701,DIM district.unemployment_rate_1996 -> district.A13 | DIM district.district_name -> district.A2 | DIM district.region -> district.A3,FALSE_POSITIVE_LIKELY,0,
133,simple,unlabeled,1,False,"Invalid SQL: an aggregate function (from a measure concept) was used directly inside a WHERE clause. Measures are pre-aggregated and can only be used in SELECT, HAVING, or ORDER BY -- not WHERE, since WHERE filters rows before aggregation. If you need a row-level existence check (e.g. 'has at least one defaulted loan'), use a dimension-based condition or a subquery instead of a measure.",,"SELECT district.region, district.district_name
FROM district
WHERE district.unemployment_rate_1996 = (SELECT MAX(district.unemployment_rate_1996) FROM district)",,"SELECT district_id, A2 FROM district ORDER BY A13 DESC LIMIT 1","In 1996, which districts have the highest unemployment rate? List their branch location and district name.",1144,11701,DIM district.unemployment_rate_1996 -> district.A13 | DIM district.district_name -> district.A2 | DIM district.region -> district.A3,FALSE_POSITIVE_LIKELY,0,
133,simple,unlabeled,2,False,"Invalid SQL: an aggregate function (from a measure concept) was used directly inside a WHERE clause. Measures are pre-aggregated and can only be used in SELECT, HAVING, or ORDER BY -- not WHERE, since WHERE filters rows before aggregation. If you need a row-level existence check (e.g. 'has at least one defaulted loan'), use a dimension-based condition or a subquery instead of a measure.",,"SELECT district.district_name, district.region
   FROM district
   WHERE district.unemployment_rate_1996 = (SELECT MAX(district.unemployment_rate_1996) FROM district)",,"SELECT district_id, A2 FROM district ORDER BY A13 DESC LIMIT 1","In 1996, which districts have the highest unemployment rate? List their branch location and district name.",868,11701,DIM district.unemployment_rate_1996 -> district.A13 | DIM district.district_name -> district.A2 | DIM district.region -> district.A3,FALSE_POSITIVE_LIKELY,0,
133,simple,unlabeled,3,False,"Invalid SQL: an aggregate function (from a measure concept) was used directly inside a WHERE clause. Measures are pre-aggregated and can only be used in SELECT, HAVING, or ORDER BY -- not WHERE, since WHERE filters rows before aggregation. If you need a row-level existence check (e.g. 'has at least one defaulted loan'), use a dimension-based condition or a subquery instead of a measure.",,"SELECT district.district_name, district.region
   FROM district
   WHERE district.unemployment_rate_1996 = (SELECT MAX(district.unemployment_rate_1996) FROM district)",,"SELECT district_id, A2 FROM district ORDER BY A13 DESC LIMIT 1","In 1996, which districts have the highest unemployment rate? List their branch location and district name.",1252,11701,DIM district.unemployment_rate_1996 -> district.A13 | DIM district.district_name -> district.A2 | DIM district.region -> district.A3,FALSE_POSITIVE_LIKELY,0,
133,simple,unlabeled,4,False,"Invalid SQL: an aggregate function (from a measure concept) was used directly inside a WHERE clause. Measures are pre-aggregated and can only be used in SELECT, HAVING, or ORDER BY -- not WHERE, since WHERE filters rows before aggregation. If you need a row-level existence check (e.g. 'has at least one defaulted loan'), use a dimension-based condition or a subquery instead of a measure.",,"SELECT district.district_name, district.region
FROM district
WHERE district.unemployment_rate_1996 = (SELECT MAX(subdistrict.unemployment_rate_1996) FROM district AS subdistrict)",,"SELECT district_id, A2 FROM district ORDER BY A13 DESC LIMIT 1","In 1996, which districts have the highest unemployment rate? List their branch location and district name.",897,11701,DIM district.unemployment_rate_1996 -> district.A13 | DIM district.district_name -> district.A2 | DIM district.region -> district.A3,FALSE_POSITIVE_LIKELY,0,
134,simple,unlabeled,0,False,"Invalid SQL: an aggregate function (from a measure concept) was used directly inside a WHERE clause. Measures are pre-aggregated and can only be used in SELECT, HAVING, or ORDER BY -- not WHERE, since WHERE filters rows before aggregation. If you need a row-level existence check (e.g. 'has at least one defaulted loan'), use a dimension-based condition or a subquery instead of a measure.",,"SELECT COUNT(account.account_id)
   FROM account
   JOIN district ON account.district_link
   WHERE district.crimes_1996 = (SELECT MAX(district.crimes_1996) FROM district)",,SELECT COUNT(T2.account_id) FROM district AS T1 INNER JOIN account AS T2 ON T1.district_id = T2.district_id GROUP BY T1.A16 ORDER BY T1.A16 DESC LIMIT 1,"In the branch where the largest number of crimes were committed in 1996, how many accounts were opened?",1132,11654,JOIN link account.district -> ON account.district_id = district.district_id | DIM district.district_id -> district.district_id (no-op: concept name equals raw column) | DIM district.crimes_1996 -> district.A16 | DIM account.account_id -> account.account_id (no-op: concept name equals raw column),FALSE_POSITIVE_LIKELY,0,
134,simple,unlabeled,1,False,"Invalid SQL: an aggregate function (from a measure concept) was used directly inside a WHERE clause. Measures are pre-aggregated and can only be used in SELECT, HAVING, or ORDER BY -- not WHERE, since WHERE filters rows before aggregation. If you need a row-level existence check (e.g. 'has at least one defaulted loan'), use a dimension-based condition or a subquery instead of a measure.",,"SELECT COUNT(account.account_id)
   FROM account
   JOIN district ON account.district_link
   WHERE district.crimes_1996 = (
       SELECT MAX(district.crimes_1996)
       FROM district
   )",,SELECT COUNT(T2.account_id) FROM district AS T1 INNER JOIN account AS T2 ON T1.district_id = T2.district_id GROUP BY T1.A16 ORDER BY T1.A16 DESC LIMIT 1,"In the branch where the largest number of crimes were committed in 1996, how many accounts were opened?",925,11654,JOIN link account.district -> ON account.district_id = district.district_id | DIM district.district_id -> district.district_id (no-op: concept name equals raw column) | DIM district.crimes_1996 -> district.A16 | DIM account.account_id -> account.account_id (no-op: concept name equals raw column),FALSE_POSITIVE_LIKELY,0,
134,simple,unlabeled,2,False,"Invalid SQL: an aggregate function (from a measure concept) was used directly inside a WHERE clause. Measures are pre-aggregated and can only be used in SELECT, HAVING, or ORDER BY -- not WHERE, since WHERE filters rows before aggregation. If you need a row-level existence check (e.g. 'has at least one defaulted loan'), use a dimension-based condition or a subquery instead of a measure.",,"SELECT COUNT(account.account_id)
   FROM account
   JOIN district ON account.district_link
   WHERE district.crimes_1996 = (SELECT MAX(district.crimes_1996) FROM district)",,SELECT COUNT(T2.account_id) FROM district AS T1 INNER JOIN account AS T2 ON T1.district_id = T2.district_id GROUP BY T1.A16 ORDER BY T1.A16 DESC LIMIT 1,"In the branch where the largest number of crimes were committed in 1996, how many accounts were opened?",1015,11654,JOIN link account.district -> ON account.district_id = district.district_id | DIM district.district_id -> district.district_id (no-op: concept name equals raw column) | DIM district.crimes_1996 -> district.A16 | DIM account.account_id -> account.account_id (no-op: concept name equals raw column),FALSE_POSITIVE_LIKELY,0,
134,simple,unlabeled,3,False,"Invalid SQL: an aggregate function (from a measure concept) was used directly inside a WHERE clause. Measures are pre-aggregated and can only be used in SELECT, HAVING, or ORDER BY -- not WHERE, since WHERE filters rows before aggregation. If you need a row-level existence check (e.g. 'has at least one defaulted loan'), use a dimension-based condition or a subquery instead of a measure.",,"SELECT COUNT(account.account_id)
   FROM account
   JOIN district ON account.district_link
   WHERE district.crimes_1996 = (SELECT MAX(district.crimes_1996) FROM district)",,SELECT COUNT(T2.account_id) FROM district AS T1 INNER JOIN account AS T2 ON T1.district_id = T2.district_id GROUP BY T1.A16 ORDER BY T1.A16 DESC LIMIT 1,"In the branch where the largest number of crimes were committed in 1996, how many accounts were opened?",1148,11654,JOIN link account.district -> ON account.district_id = district.district_id | DIM district.district_id -> district.district_id (no-op: concept name equals raw column) | DIM district.crimes_1996 -> district.A16 | DIM account.account_id -> account.account_id (no-op: concept name equals raw column),FALSE_POSITIVE_LIKELY,0,
135,moderate,unlabeled,0,False,"Invalid SQL: an aggregate function (from a measure concept) was used directly inside a WHERE clause. Measures are pre-aggregated and can only be used in SELECT, HAVING, or ORDER BY -- not WHERE, since WHERE filters rows before aggregation. If you need a row-level existence check (e.g. 'has at least one defaulted loan'), use a dimension-based condition or a subquery instead of a measure.",,"SELECT COUNT(DISTINCT account.account_id)
   FROM account
   JOIN trans ON account.trans_link
   WHERE trans.operation_label = 'card_withdrawal' 
     AND account.frequency = 'POPLATEK MESICNE'
     AND trans.avg_balance < 0",,SELECT COUNT(T1.account_id) FROM trans AS T1 INNER JOIN account AS T2 ON T1.account_id = T2.account_id WHERE T1.balance < 0 AND T1.operation = 'VYBER KARTOU' AND T2.frequency = 'POPLATEK MESICNE',"After making a credit card withdrawal, how many account/s with monthly issuance has a negative balance?",1106,11788,JOIN link trans.account -> ON trans.account_id = account.account_id | MEASURE trans.avg_balance -> AVG(trans.balance) | VALUE-MAP trans.operation_label = 'card_withdrawal' -> trans.operation = 'VYBER KARTOU' | DIM account.account_id -> account.account_id (no-op: concept name equals raw column) | DIM account.frequency -> account.frequency (no-op: concept name equals raw column) | DIM trans.operation -> trans.operation (no-op: concept name equals raw column),TRUE_VIOLATION_CONFIRMED,1,measure 'avg_balance' in WHERE: WHERE trans.operation_label = 'card_withdrawal' AND account.frequency = 'POPLATEK MESICNE' AND trans.avg_balance < 0
135,moderate,unlabeled,1,False,"Invalid SQL: an aggregate function (from a measure concept) was used directly inside a WHERE clause. Measures are pre-aggregated and can only be used in SELECT, HAVING, or ORDER BY -- not WHERE, since WHERE filters rows before aggregation. If you need a row-level existence check (e.g. 'has at least one defaulted loan'), use a dimension-based condition or a subquery instead of a measure.",,"SELECT COUNT(DISTINCT account.account_id)
   FROM account
   JOIN trans ON account.trans_link
   WHERE trans.operation_label = 'card_withdrawal' 
     AND trans.avg_balance < 0 
     AND account.frequency = 'POPLATEK MESICNE'",,SELECT COUNT(T1.account_id) FROM trans AS T1 INNER JOIN account AS T2 ON T1.account_id = T2.account_id WHERE T1.balance < 0 AND T1.operation = 'VYBER KARTOU' AND T2.frequency = 'POPLATEK MESICNE',"After making a credit card withdrawal, how many account/s with monthly issuance has a negative balance?",1030,11788,JOIN link trans.account -> ON trans.account_id = account.account_id | MEASURE trans.avg_balance -> AVG(trans.balance) | VALUE-MAP trans.operation_label = 'card_withdrawal' -> trans.operation = 'VYBER KARTOU' | DIM account.account_id -> account.account_id (no-op: concept name equals raw column) | DIM account.frequency -> account.frequency (no-op: concept name equals raw column) | DIM trans.operation -> trans.operation (no-op: concept name equals raw column),TRUE_VIOLATION_CONFIRMED,1,measure 'avg_balance' in WHERE: WHERE trans.operation_label = 'card_withdrawal' AND trans.avg_balance < 0 AND account.frequency = 'POPLATEK MESICNE'
135,moderate,unlabeled,2,False,"Invalid SQL: an aggregate function (from a measure concept) was used directly inside a WHERE clause. Measures are pre-aggregated and can only be used in SELECT, HAVING, or ORDER BY -- not WHERE, since WHERE filters rows before aggregation. If you need a row-level existence check (e.g. 'has at least one defaulted loan'), use a dimension-based condition or a subquery instead of a measure.",,"SELECT COUNT(DISTINCT account.account_id)
   FROM account
   JOIN trans ON account.trans_link
   WHERE trans.operation_label = 'card_withdrawal' 
   AND account.frequency = 'POPLATEK MESICNE'
   AND trans.avg_balance < 0",,SELECT COUNT(T1.account_id) FROM trans AS T1 INNER JOIN account AS T2 ON T1.account_id = T2.account_id WHERE T1.balance < 0 AND T1.operation = 'VYBER KARTOU' AND T2.frequency = 'POPLATEK MESICNE',"After making a credit card withdrawal, how many account/s with monthly issuance has a negative balance?",1363,11788,JOIN link trans.account -> ON trans.account_id = account.account_id | MEASURE trans.avg_balance -> AVG(trans.balance) | VALUE-MAP trans.operation_label = 'card_withdrawal' -> trans.operation = 'VYBER KARTOU' | DIM account.account_id -> account.account_id (no-op: concept name equals raw column) | DIM account.frequency -> account.frequency (no-op: concept name equals raw column) | DIM trans.operation -> trans.operation (no-op: concept name equals raw column),TRUE_VIOLATION_CONFIRMED,1,measure 'avg_balance' in WHERE: WHERE trans.operation_label = 'card_withdrawal' AND account.frequency = 'POPLATEK MESICNE' AND trans.avg_balance < 0
135,moderate,unlabeled,3,False,"Invalid SQL: an aggregate function (from a measure concept) was used directly inside a WHERE clause. Measures are pre-aggregated and can only be used in SELECT, HAVING, or ORDER BY -- not WHERE, since WHERE filters rows before aggregation. If you need a row-level existence check (e.g. 'has at least one defaulted loan'), use a dimension-based condition or a subquery instead of a measure.",,"SELECT COUNT(DISTINCT account.account_id)
   FROM account
   JOIN trans ON account.trans_link
   WHERE trans.operation_label = 'card_withdrawal' 
   AND account.frequency = 'POPLATEK MESICNE' 
   AND trans.avg_balance < 0",,SELECT COUNT(T1.account_id) FROM trans AS T1 INNER JOIN account AS T2 ON T1.account_id = T2.account_id WHERE T1.balance < 0 AND T1.operation = 'VYBER KARTOU' AND T2.frequency = 'POPLATEK MESICNE',"After making a credit card withdrawal, how many account/s with monthly issuance has a negative balance?",1129,11788,JOIN link trans.account -> ON trans.account_id = account.account_id | MEASURE trans.avg_balance -> AVG(trans.balance) | VALUE-MAP trans.operation_label = 'card_withdrawal' -> trans.operation = 'VYBER KARTOU' | DIM account.account_id -> account.account_id (no-op: concept name equals raw column) | DIM account.frequency -> account.frequency (no-op: concept name equals raw column) | DIM trans.operation -> trans.operation (no-op: concept name equals raw column),TRUE_VIOLATION_CONFIRMED,1,measure 'avg_balance' in WHERE: WHERE trans.operation_label = 'card_withdrawal' AND account.frequency = 'POPLATEK MESICNE' AND trans.avg_balance < 0
135,moderate,unlabeled,4,False,"Invalid SQL: an aggregate function (from a measure concept) was used directly inside a WHERE clause. Measures are pre-aggregated and can only be used in SELECT, HAVING, or ORDER BY -- not WHERE, since WHERE filters rows before aggregation. If you need a row-level existence check (e.g. 'has at least one defaulted loan'), use a dimension-based condition or a subquery instead of a measure.",,"SELECT COUNT(DISTINCT account.account_id)
   FROM account
   JOIN trans ON account.trans_link
   WHERE trans.operation_label = 'card_withdrawal' 
   AND account.frequency = 'POPLATEK MESICNE'
   AND trans.avg_balance < 0",,SELECT COUNT(T1.account_id) FROM trans AS T1 INNER JOIN account AS T2 ON T1.account_id = T2.account_id WHERE T1.balance < 0 AND T1.operation = 'VYBER KARTOU' AND T2.frequency = 'POPLATEK MESICNE',"After making a credit card withdrawal, how many account/s with monthly issuance has a negative balance?",1094,11788,JOIN link trans.account -> ON trans.account_id = account.account_id | MEASURE trans.avg_balance -> AVG(trans.balance) | VALUE-MAP trans.operation_label = 'card_withdrawal' -> trans.operation = 'VYBER KARTOU' | DIM account.account_id -> account.account_id (no-op: concept name equals raw column) | DIM account.frequency -> account.frequency (no-op: concept name equals raw column) | DIM trans.operation -> trans.operation (no-op: concept name equals raw column),TRUE_VIOLATION_CONFIRMED,1,measure 'avg_balance' in WHERE: WHERE trans.operation_label = 'card_withdrawal' AND account.frequency = 'POPLATEK MESICNE' AND trans.avg_balance < 0
136,moderate,unlabeled,0,False,"Invalid SQL: an aggregate function (from a measure concept) was used directly inside a WHERE clause. Measures are pre-aggregated and can only be used in SELECT, HAVING, or ORDER BY -- not WHERE, since WHERE filters rows before aggregation. If you need a row-level existence check (e.g. 'has at least one defaulted loan'), use a dimension-based condition or a subquery instead of a measure.",,"SELECT COUNT(loan.loan_id)
   FROM loan
   JOIN account ON loan.account_link
   WHERE loan.loan_date BETWEEN '1995-01-01' AND '1997-12-31'
     AND loan.total_amount >= 250000
     AND account.frequency = 'POPLATEK MESICNE'",,SELECT COUNT(T1.account_id) FROM account AS T1 INNER JOIN loan AS T2 ON T1.account_id = T2.account_id WHERE T2.date BETWEEN '1995-01-01' AND '1997-12-31' AND T1.frequency = 'POPLATEK MESICNE' AND T2.amount >= 250000,"Between 1/1/1995 and 12/31/1997, how many loans in the amount of at least 250,000 per account that chose monthly statement issuance were approved?",1300,11732,JOIN link loan.account -> ON loan.account_id = account.account_id | MEASURE loan.total_amount -> SUM(loan.amount) | DIM account.account_id -> account.account_id (no-op: concept name equals raw column) | DIM account.frequency -> account.frequency (no-op: concept name equals raw column) | DIM loan.account_id -> loan.account_id (no-op: concept name equals raw column) | DIM loan.loan_date -> loan.date | DIM loan.loan_id -> loan.loan_id (no-op: concept name equals raw column),TRUE_VIOLATION_CONFIRMED,1,measure 'total_amount' in WHERE: WHERE loan.loan_date BETWEEN '1995-01-01' AND '1997-12-31' AND loan.total_amount >= 250000 AND account.frequency = 'POPLATEK MESICNE'
136,moderate,unlabeled,2,False,"Invalid SQL: an aggregate function (from a measure concept) was used directly inside a WHERE clause. Measures are pre-aggregated and can only be used in SELECT, HAVING, or ORDER BY -- not WHERE, since WHERE filters rows before aggregation. If you need a row-level existence check (e.g. 'has at least one defaulted loan'), use a dimension-based condition or a subquery instead of a measure.",,"SELECT COUNT(loan.loan_id)
   FROM loan
   JOIN account ON loan.account_link
   WHERE loan.loan_date BETWEEN '1995-01-01' AND '1997-12-31' 
     AND loan.total_amount >= 250000
     AND account.frequency = 'POPLATEK MESICNE'",,SELECT COUNT(T1.account_id) FROM account AS T1 INNER JOIN loan AS T2 ON T1.account_id = T2.account_id WHERE T2.date BETWEEN '1995-01-01' AND '1997-12-31' AND T1.frequency = 'POPLATEK MESICNE' AND T2.amount >= 250000,"Between 1/1/1995 and 12/31/1997, how many loans in the amount of at least 250,000 per account that chose monthly statement issuance were approved?",1418,11732,JOIN link loan.account -> ON loan.account_id = account.account_id | MEASURE loan.total_amount -> SUM(loan.amount) | DIM account.account_id -> account.account_id (no-op: concept name equals raw column) | DIM account.frequency -> account.frequency (no-op: concept name equals raw column) | DIM loan.account_id -> loan.account_id (no-op: concept name equals raw column) | DIM loan.loan_date -> loan.date | DIM loan.loan_id -> loan.loan_id (no-op: concept name equals raw column),TRUE_VIOLATION_CONFIRMED,1,measure 'total_amount' in WHERE: WHERE loan.loan_date BETWEEN '1995-01-01' AND '1997-12-31' AND loan.total_amount >= 250000 AND account.frequency = 'POPLATEK MESICNE'
