question_id,difficulty,category,iteration,is_correct,compile_error,execution_error,concept_sql,compiled_sql,gold_sql,question,latency_ms,prompt_chars,substitutions
113,simple,unlabeled,4,False,"Invalid SQL: an aggregate function (from a measure concept) was used directly inside a WHERE clause. Measures are pre-aggregated and can only be used in SELECT, HAVING, or ORDER BY -- not WHERE, since WHERE filters rows before aggregation. If you need a row-level existence check (e.g. 'has at least one defaulted loan'), use a dimension-based condition or a subquery instead of a measure.",,"SELECT client.birth_date 
FROM client 
JOIN disp ON client.client_id = disp.client_link 
JOIN account ON disp.account_link 
JOIN loan ON account.account_id = loan.account_link 
WHERE loan.total_amount = 98832 AND loan.loan_date = '1996-01-03'",,SELECT T4.birth_date FROM loan AS T1 INNER JOIN account AS T2 ON T1.account_id = T2.account_id INNER JOIN disp AS T3 ON T2.account_id = T3.account_id INNER JOIN client AS T4 ON T3.client_id = T4.client_id WHERE T1.date = '1996-01-03' AND T1.amount = 98832,"For the client who applied 98832 USD loan in 1996/1/3, when was his/her birthday?",1167,11612,JOIN link disp.client -> ON disp.client_id = client.client_id | JOIN link disp.account -> ON disp.account_id = account.account_id | JOIN link loan.account -> ON loan.account_id = account.account_id | MEASURE loan.total_amount -> SUM(loan.amount) | DIM account.account_id -> account.account_id (no-op: concept name equals raw column) | DIM client.birth_date -> client.birth_date (no-op: concept name equals raw column) | DIM client.client_id -> client.client_id (no-op: concept name equals raw column) | DIM loan.account_id -> loan.account_id (no-op: concept name equals raw column) | DIM loan.loan_date -> loan.date
114,simple,unlabeled,0,False,"Invalid SQL: the join hint 'account.client_link' does not correspond to any defined relationship between the cubes involved. Check that you're joining cubes that actually have a relationship defined (see 'Can be joined to' for each cube in the schema above), and that the join hint is written as JOIN <target_cube> ON <cube_already_in_your_query>.<target_cube>_link -- the cube name immediately before '_link' must be the cube you are newly joining TO (matching the name right after JOIN), not the cube already in scope.",,"SELECT account.account_id
   FROM account
   JOIN district ON account.district_link
   JOIN client ON account.client_link
   WHERE district.region = 'Prague'
   ORDER BY account.open_date
   LIMIT 1",,SELECT T1.account_id FROM account AS T1 INNER JOIN district AS T2 ON T1.district_id = T2.district_id WHERE T2.A3 = 'Prague' ORDER BY T1.date ASC LIMIT 1,"For the first client who opened his/her account in Prague, what is his/her account ID?",957,11639,JOIN link account.district -> ON account.district_id = district.district_id | JOIN link UNRESOLVED: 'account.client_link' found but no matching join definition connects to 'client' in the YAML
114,simple,unlabeled,1,True,,,"SELECT account.account_id
   FROM account
   JOIN district ON account.district_link
   WHERE district.region = 'Prague'
   ORDER BY account.open_date ASC
   LIMIT 1","SELECT account.account_id
   FROM account
   JOIN district ON account.district_id = district.district_id WHERE district.A3 = 'Prague'
   ORDER BY account.date ASC
   LIMIT 1",SELECT T1.account_id FROM account AS T1 INNER JOIN district AS T2 ON T1.district_id = T2.district_id WHERE T2.A3 = 'Prague' ORDER BY T1.date ASC LIMIT 1,"For the first client who opened his/her account in Prague, what is his/her account ID?",935,11639,JOIN link account.district -> ON account.district_id = district.district_id | DIM district.district_id -> district.district_id (no-op: concept name equals raw column) | DIM account.account_id -> account.account_id (no-op: concept name equals raw column) | DIM account.open_date -> account.date | DIM district.region -> district.A3
114,simple,unlabeled,2,True,,,"SELECT account.account_id
   FROM account
   JOIN district ON account.district_link
   WHERE district.region = 'Prague'
   ORDER BY account.open_date
   LIMIT 1","SELECT account.account_id
   FROM account
   JOIN district ON account.district_id = district.district_id WHERE district.A3 = 'Prague'
   ORDER BY account.date
   LIMIT 1",SELECT T1.account_id FROM account AS T1 INNER JOIN district AS T2 ON T1.district_id = T2.district_id WHERE T2.A3 = 'Prague' ORDER BY T1.date ASC LIMIT 1,"For the first client who opened his/her account in Prague, what is his/her account ID?",896,11639,JOIN link account.district -> ON account.district_id = district.district_id | DIM district.district_id -> district.district_id (no-op: concept name equals raw column) | DIM account.account_id -> account.account_id (no-op: concept name equals raw column) | DIM account.open_date -> account.date | DIM district.region -> district.A3
114,simple,unlabeled,3,True,,,"SELECT account.account_id
   FROM account
   JOIN district ON account.district_link
   WHERE district.region = 'Prague'
   ORDER BY account.open_date
   LIMIT 1","SELECT account.account_id
   FROM account
   JOIN district ON account.district_id = district.district_id WHERE district.A3 = 'Prague'
   ORDER BY account.date
   LIMIT 1",SELECT T1.account_id FROM account AS T1 INNER JOIN district AS T2 ON T1.district_id = T2.district_id WHERE T2.A3 = 'Prague' ORDER BY T1.date ASC LIMIT 1,"For the first client who opened his/her account in Prague, what is his/her account ID?",948,11639,JOIN link account.district -> ON account.district_id = district.district_id | DIM district.district_id -> district.district_id (no-op: concept name equals raw column) | DIM account.account_id -> account.account_id (no-op: concept name equals raw column) | DIM account.open_date -> account.date | DIM district.region -> district.A3
114,simple,unlabeled,4,True,,,"SELECT account.account_id
   FROM account
   JOIN district ON account.district_link
   WHERE district.region = 'Prague'
   ORDER BY account.open_date ASC
   LIMIT 1","SELECT account.account_id
   FROM account
   JOIN district ON account.district_id = district.district_id WHERE district.A3 = 'Prague'
   ORDER BY account.date ASC
   LIMIT 1",SELECT T1.account_id FROM account AS T1 INNER JOIN district AS T2 ON T1.district_id = T2.district_id WHERE T2.A3 = 'Prague' ORDER BY T1.date ASC LIMIT 1,"For the first client who opened his/her account in Prague, what is his/her account ID?",1018,11639,JOIN link account.district -> ON account.district_id = district.district_id | DIM district.district_id -> district.district_id (no-op: concept name equals raw column) | DIM account.account_id -> account.account_id (no-op: concept name equals raw column) | DIM account.open_date -> account.date | DIM district.region -> district.A3
115,challenging,unlabeled,0,False,"Invalid SQL: an aggregate function (from a measure concept) was used directly inside a WHERE clause. Measures are pre-aggregated and can only be used in SELECT, HAVING, or ORDER BY -- not WHERE, since WHERE filters rows before aggregation. If you need a row-level existence check (e.g. 'has at least one defaulted loan'), use a dimension-based condition or a subquery instead of a measure.",,"SELECT (client.male_count * 100.0 / client.count) AS male_percentage
FROM client
JOIN district ON client.district_link
WHERE district.region = 'South Bohemia'
AND district.population = (SELECT MAX(district.population) 
                          FROM district 
                          WHERE district.region = 'South Bohemia')",,SELECT CAST(SUM(T1.gender = 'M') AS REAL) * 100 / COUNT(T1.client_id) FROM client AS T1 INNER JOIN district AS T2 ON T1.district_id = T2.district_id WHERE T2.A3 = 'south Bohemia' GROUP BY T2.A4 ORDER BY T2.A4 DESC LIMIT 1,"For the branch which located in the south Bohemia with biggest number of inhabitants, what is the percentage of the male clients?",1181,11660,JOIN link client.district -> ON client.district_id = district.district_id | MEASURE client.male_count -> COUNT(CASE WHEN client.gender = 'M' THEN client.client_id END) | MEASURE client.count -> COUNT(client.client_id) | DIM district.district_id -> district.district_id (no-op: concept name equals raw column) | DIM district.population -> district.A4 | DIM client.client_id -> client.client_id (no-op: concept name equals raw column) | DIM district.region -> district.A3 | DIM client.gender -> client.gender (no-op: concept name equals raw column)
115,challenging,unlabeled,1,False,,,"SELECT (client.male_count * 100.0 / NULLIF(client.count, 0)) AS male_percentage
FROM client
JOIN district ON client.district_link
WHERE district.district_name = (
    SELECT district.district_name
    FROM district
    WHERE district.region = 'South Bohemia'
    ORDER BY district.population DESC
    LIMIT 1
)","SELECT (COUNT(CASE WHEN client.gender = 'M' THEN client.client_id END) * 100.0 / NULLIF(COUNT(client.client_id), 0)) AS male_percentage
FROM client
JOIN district ON client.district_id = district.district_id WHERE district.A2 = (
    SELECT district.A2
    FROM district
    WHERE district.A3 = 'South Bohemia'
    ORDER BY district.A4 DESC
    LIMIT 1
)",SELECT CAST(SUM(T1.gender = 'M') AS REAL) * 100 / COUNT(T1.client_id) FROM client AS T1 INNER JOIN district AS T2 ON T1.district_id = T2.district_id WHERE T2.A3 = 'south Bohemia' GROUP BY T2.A4 ORDER BY T2.A4 DESC LIMIT 1,"For the branch which located in the south Bohemia with biggest number of inhabitants, what is the percentage of the male clients?",1352,11660,JOIN link client.district -> ON client.district_id = district.district_id | MEASURE client.male_count -> COUNT(CASE WHEN client.gender = 'M' THEN client.client_id END) | MEASURE client.count -> COUNT(client.client_id) | DIM district.district_name -> district.A2 | DIM district.district_id -> district.district_id (no-op: concept name equals raw column) | DIM district.population -> district.A4 | DIM client.client_id -> client.client_id (no-op: concept name equals raw column) | DIM district.region -> district.A3 | DIM client.gender -> client.gender (no-op: concept name equals raw column)
115,challenging,unlabeled,2,False,"Invalid SQL: an aggregate function (from a measure concept) was used directly inside a WHERE clause. Measures are pre-aggregated and can only be used in SELECT, HAVING, or ORDER BY -- not WHERE, since WHERE filters rows before aggregation. If you need a row-level existence check (e.g. 'has at least one defaulted loan'), use a dimension-based condition or a subquery instead of a measure.",,"SELECT (client.male_count * 100.0 / client.count) AS male_percentage
FROM client
JOIN district ON client.district_link
WHERE district.region = 'South Bohemia' 
AND district.population = (SELECT MAX(district.population) FROM district WHERE district.region = 'South Bohemia')",,SELECT CAST(SUM(T1.gender = 'M') AS REAL) * 100 / COUNT(T1.client_id) FROM client AS T1 INNER JOIN district AS T2 ON T1.district_id = T2.district_id WHERE T2.A3 = 'south Bohemia' GROUP BY T2.A4 ORDER BY T2.A4 DESC LIMIT 1,"For the branch which located in the south Bohemia with biggest number of inhabitants, what is the percentage of the male clients?",1295,11660,JOIN link client.district -> ON client.district_id = district.district_id | MEASURE client.male_count -> COUNT(CASE WHEN client.gender = 'M' THEN client.client_id END) | MEASURE client.count -> COUNT(client.client_id) | DIM district.district_id -> district.district_id (no-op: concept name equals raw column) | DIM district.population -> district.A4 | DIM client.client_id -> client.client_id (no-op: concept name equals raw column) | DIM district.region -> district.A3 | DIM client.gender -> client.gender (no-op: concept name equals raw column)
115,challenging,unlabeled,3,False,,,"SELECT (client.male_count * 100.0) / client.count AS male_percentage
   FROM client
   JOIN district ON client.district_link
   WHERE district.region = 'South Bohemia'
   GROUP BY district.district_id
   ORDER BY district.population DESC
   LIMIT 1","SELECT (COUNT(CASE WHEN client.gender = 'M' THEN client.client_id END) * 100.0) / COUNT(client.client_id) AS male_percentage
   FROM client
   JOIN district ON client.district_id = district.district_id WHERE district.A3 = 'South Bohemia'
   GROUP BY district.district_id
   ORDER BY district.A4 DESC
   LIMIT 1",SELECT CAST(SUM(T1.gender = 'M') AS REAL) * 100 / COUNT(T1.client_id) FROM client AS T1 INNER JOIN district AS T2 ON T1.district_id = T2.district_id WHERE T2.A3 = 'south Bohemia' GROUP BY T2.A4 ORDER BY T2.A4 DESC LIMIT 1,"For the branch which located in the south Bohemia with biggest number of inhabitants, what is the percentage of the male clients?",1091,11660,JOIN link client.district -> ON client.district_id = district.district_id | MEASURE client.male_count -> COUNT(CASE WHEN client.gender = 'M' THEN client.client_id END) | MEASURE client.count -> COUNT(client.client_id) | DIM district.district_id -> district.district_id (no-op: concept name equals raw column) | DIM district.population -> district.A4 | DIM client.client_id -> client.client_id (no-op: concept name equals raw column) | DIM district.region -> district.A3 | DIM client.gender -> client.gender (no-op: concept name equals raw column)
115,challenging,unlabeled,4,False,,,"SELECT (client.male_count * 100.0 / (client.count)) AS male_percentage
FROM client
JOIN district ON client.district_link
WHERE district.district_name = (
    SELECT district.district_name
    FROM district
    WHERE district.region = 'South Bohemia'
    ORDER BY district.population DESC
    LIMIT 1
)","SELECT (COUNT(CASE WHEN client.gender = 'M' THEN client.client_id END) * 100.0 / (COUNT(client.client_id))) AS male_percentage
FROM client
JOIN district ON client.district_id = district.district_id WHERE district.A2 = (
    SELECT district.A2
    FROM district
    WHERE district.A3 = 'South Bohemia'
    ORDER BY district.A4 DESC
    LIMIT 1
)",SELECT CAST(SUM(T1.gender = 'M') AS REAL) * 100 / COUNT(T1.client_id) FROM client AS T1 INNER JOIN district AS T2 ON T1.district_id = T2.district_id WHERE T2.A3 = 'south Bohemia' GROUP BY T2.A4 ORDER BY T2.A4 DESC LIMIT 1,"For the branch which located in the south Bohemia with biggest number of inhabitants, what is the percentage of the male clients?",1145,11660,JOIN link client.district -> ON client.district_id = district.district_id | MEASURE client.male_count -> COUNT(CASE WHEN client.gender = 'M' THEN client.client_id END) | MEASURE client.count -> COUNT(client.client_id) | DIM district.district_name -> district.A2 | DIM district.district_id -> district.district_id (no-op: concept name equals raw column) | DIM district.population -> district.A4 | DIM client.client_id -> client.client_id (no-op: concept name equals raw column) | DIM district.region -> district.A3 | DIM client.gender -> client.gender (no-op: concept name equals raw column)
116,challenging,unlabeled,0,True,,,"SELECT 
    ((IFNULL(trans_end.avg_balance, 0) - IFNULL(trans_start.avg_balance, 0)) / NULLIF(trans_start.avg_balance, 0)) * 100 AS increase_rate
FROM 
    loan
JOIN 
    account ON loan.account_link
JOIN 
    disp ON account.disp_link
JOIN 
    client ON disp.client_link
LEFT JOIN 
    (SELECT 
         account.account_id, 
         AVG(trans.avg_balance) AS avg_balance
     FROM 
         trans
     JOIN 
         account ON trans.account_link
     WHERE 
         trans.trans_date = '1993-03-22'
     GROUP BY 
         account.account_id) AS trans_start ON account.account_id = trans_start.account_id
LEFT JOIN 
    (SELECT 
         account.account_id, 
         AVG(trans.avg_balance) AS avg_balance
     FROM 
         trans
     JOIN 
         account ON trans.account_link
     WHERE 
         trans.trans_date = '1998-12-27'
     GROUP BY 
         account.account_id) AS trans_end ON account.account_id = trans_end.account_id
WHERE 
    loan.loan_date = '1993-07-05' 
LIMIT 1","SELECT 
    ((IFNULL(trans_end.avg_balance, 0) - IFNULL(trans_start.avg_balance, 0)) / NULLIF(trans_start.avg_balance, 0)) * 100 AS increase_rate
FROM 
    loan
JOIN account ON loan.account_id = account.account_id JOIN disp ON disp.account_id = account.account_id JOIN client ON disp.client_id = client.client_id JOIN 
    (SELECT 
         account.account_id, 
         AVG(trans.balance) AS avg_balance
     FROM 
         trans
     JOIN account ON trans.account_id = account.account_id WHERE 
         trans.date = '1993-03-22'
     GROUP BY 
         account.account_id) AS trans_start ON account.account_id = trans_start.account_id
LEFT JOIN 
    (SELECT 
         account.account_id, 
         AVG(trans.balance) AS avg_balance
     FROM 
         trans
     JOIN account ON trans.account_id = account.account_id WHERE 
         trans.date = '1998-12-27'
     GROUP BY 
         account.account_id) AS trans_end ON account.account_id = trans_end.account_id
WHERE 
    loan.date = '1993-07-05' 
LIMIT 1","SELECT CAST((SUM(IIF(T3.date = '1998-12-27', T3.balance, 0)) - SUM(IIF(T3.date = '1993-03-22', T3.balance, 0))) AS REAL) * 100 / SUM(IIF(T3.date = '1993-03-22', T3.balance, 0)) FROM loan AS T1 INNER JOIN account AS T2 ON T1.account_id = T2.account_id INNER JOIN trans AS T3 ON T3.account_id = T2.account_id WHERE T1.date = '1993-07-05'","For the client whose loan was approved first in 1993/7/5, what is the increase rate of his/her account balance from 1993/3/22 to 1998/12/27?",3087,11778,"JOIN link loan.account -> ON loan.account_id = account.account_id | JOIN link disp.account -> ON disp.account_id = account.account_id | JOIN link disp.client -> ON disp.client_id = client.client_id | JOIN link trans.account -> ON trans.account_id = account.account_id | JOIN link trans.account -> ON trans.account_id = account.account_id | MEASURE trans.avg_balance -> AVG(trans.balance) | DIM account.account_id -> account.account_id (no-op: concept name equals raw column) | DIM client.client_id -> client.client_id (no-op: concept name equals raw column) | DIM trans.trans_date -> trans.date | DIM loan.account_id -> loan.account_id (no-op: concept name equals raw column) | DIM loan.loan_date -> loan.date | COLLAPSED redundant double-aggregation: 'SELECT 
    ((IFNULL(trans_end.avg_balance, 0) - IFNULL(trans_start.avg_balance, 0)) / NULLIF(trans_start.avg_balance, 0)) * 100 AS increase_rate
FROM 
    loan
JOIN account ON loan.account_id = account.account_id JOIN disp ON disp.account_id = account.account_id JOIN client ON disp.client_id = client.client_id JOIN 
    (SELECT 
         account.account_id, 
         AVG(AVG(trans.balance)) AS avg_balance
     FROM 
         trans
     JOIN account ON trans.account_id = account.account_id WHERE 
         trans.date = '1993-03-22'
     GROUP BY 
         account.account_id) AS trans_start ON account.account_id = trans_start.account_id
LEFT JOIN 
    (SELECT 
         account.account_id, 
         AVG(AVG(trans.balance)) AS avg_balance
     FROM 
         trans
     JOIN account ON trans.account_id = account.account_id WHERE 
         trans.date = '1998-12-27'
     GROUP BY 
         account.account_id) AS trans_end ON account.account_id = trans_end.account_id
WHERE 
    loan.date = '1993-07-05' 
LIMIT 1' -> 'SELECT 
    ((IFNULL(trans_end.avg_balance, 0) - IFNULL(trans_start.avg_balance, 0)) / NULLIF(trans_start.avg_balance, 0)) * 100 AS increase_rate
FROM 
    loan
JOIN account ON loan.account_id = account.account_id JOIN disp ON disp.account_id = account.account_id JOIN client ON disp.client_id = client.client_id JOIN 
    (SELECT 
         account.account_id, 
         AVG(trans.balance) AS avg_balance
     FROM 
         trans
     JOIN account ON trans.account_id = account.account_id WHERE 
         trans.date = '1993-03-22'
     GROUP BY 
         account.account_id) AS trans_start ON account.account_id = trans_start.account_id
LEFT JOIN 
    (SELECT 
         account.account_id, 
         AVG(trans.balance) AS avg_balance
     FROM 
         trans
     JOIN account ON trans.account_id = account.account_id WHERE 
         trans.date = '1998-12-27'
     GROUP BY 
         account.account_id) AS trans_end ON account.account_id = trans_end.account_id
WHERE 
    loan.date = '1993-07-05' 
LIMIT 1'"
116,challenging,unlabeled,1,False,"Invalid SQL: an aggregate function (from a measure concept) was used directly inside a WHERE clause. Measures are pre-aggregated and can only be used in SELECT, HAVING, or ORDER BY -- not WHERE, since WHERE filters rows before aggregation. If you need a row-level existence check (e.g. 'has at least one defaulted loan'), use a dimension-based condition or a subquery instead of a measure.",,"SELECT ((IFNULL(avg_balance_after_1993_3_22, 0) - IFNULL(avg_balance_after_1998_12_27, 0)) / IFNULL(avg_balance_after_1998_12_27, 1)) * 100 AS increase_rate
FROM (
    SELECT account.account_id,
           AVG(trans.avg_balance) AS avg_balance_after_1993_3_22
    FROM trans
    JOIN account ON trans.account_link
    JOIN loan ON loan.account_link
    WHERE trans.trans_date = '1993-03-22'
      AND loan.loan_date = (SELECT MIN(loan.loan_date)
                            FROM loan
                            WHERE loan.loan_date >= '1993-07-05')
    GROUP BY account.account_id
) AS balance_before
JOIN (
    SELECT account.account_id,
           AVG(trans.avg_balance) AS avg_balance_after_1998_12_27
    FROM trans
    JOIN account ON trans.account_link
    WHERE trans.trans_date = '1998-12-27'
    GROUP BY account.account_id
) AS balance_after ON balance_before.account_id = balance_after.account_id",,"SELECT CAST((SUM(IIF(T3.date = '1998-12-27', T3.balance, 0)) - SUM(IIF(T3.date = '1993-03-22', T3.balance, 0))) AS REAL) * 100 / SUM(IIF(T3.date = '1993-03-22', T3.balance, 0)) FROM loan AS T1 INNER JOIN account AS T2 ON T1.account_id = T2.account_id INNER JOIN trans AS T3 ON T3.account_id = T2.account_id WHERE T1.date = '1993-07-05'","For the client whose loan was approved first in 1993/7/5, what is the increase rate of his/her account balance from 1993/3/22 to 1998/12/27?",3318,11778,JOIN link trans.account -> ON trans.account_id = account.account_id | JOIN link loan.account -> ON loan.account_id = account.account_id | JOIN link trans.account -> ON trans.account_id = account.account_id | MEASURE trans.avg_balance -> AVG(trans.balance) | DIM account.account_id -> account.account_id (no-op: concept name equals raw column) | DIM trans.trans_date -> trans.date | DIM loan.account_id -> loan.account_id (no-op: concept name equals raw column) | DIM loan.loan_date -> loan.date
116,challenging,unlabeled,2,False,"Invalid SQL: the join hint 'trans_balance_1993_3_22.account_link' does not correspond to any defined relationship between the cubes involved. Check that you're joining cubes that actually have a relationship defined (see 'Can be joined to' for each cube in the schema above), and that the join hint is written as JOIN <target_cube> ON <cube_already_in_your_query>.<target_cube>_link -- the cube name immediately before '_link' must be the cube you are newly joining TO (matching the name right after JOIN), not the cube already in scope.",,"SELECT (IFNULL(trans_balance_1993_3_22.avg_balance, 0) - IFNULL(trans_balance_1998_12_27.avg_balance, 0)) / IFNULL(trans_balance_1998_12_27.avg_balance, 1) * 100 AS increase_rate
FROM account
JOIN loan ON loan.account_link
JOIN client ON client.client_id = (SELECT disp.client_link 
                                    FROM disp 
                                    JOIN account ON account.account_id = disp.account_link 
                                    WHERE loan.loan_date = (SELECT MIN(loan.loan_date) 
                                                             FROM loan 
                                                             WHERE loan.loan_date >= '1993-07-05' AND loan.loan_date < '1993-07-06') 
                                    LIMIT 1)
JOIN trans AS trans_balance_1993_3_22 ON trans_balance_1993_3_22.account_link = account.account_id 
JOIN trans AS trans_balance_1998_12_27 ON trans_balance_1998_12_27.account_link = account.account_id 
WHERE trans_balance_1993_3_22.trans_date = '1993-03-22' 
  AND trans_balance_1998_12_27.trans_date = '1998-12-27'",,"SELECT CAST((SUM(IIF(T3.date = '1998-12-27', T3.balance, 0)) - SUM(IIF(T3.date = '1993-03-22', T3.balance, 0))) AS REAL) * 100 / SUM(IIF(T3.date = '1993-03-22', T3.balance, 0)) FROM loan AS T1 INNER JOIN account AS T2 ON T1.account_id = T2.account_id INNER JOIN trans AS T3 ON T3.account_id = T2.account_id WHERE T1.date = '1993-07-05'","For the client whose loan was approved first in 1993/7/5, what is the increase rate of his/her account balance from 1993/3/22 to 1998/12/27?",3176,11778,JOIN link loan.account -> ON loan.account_id = account.account_id | JOIN link disp.client -> ON disp.client_id = client.client_id | JOIN link disp.account -> ON disp.account_id = account.account_id
116,challenging,unlabeled,3,False,"Invalid SQL: an aggregate function (from a measure concept) was used directly inside a WHERE clause. Measures are pre-aggregated and can only be used in SELECT, HAVING, or ORDER BY -- not WHERE, since WHERE filters rows before aggregation. If you need a row-level existence check (e.g. 'has at least one defaulted loan'), use a dimension-based condition or a subquery instead of a measure.",,"SELECT 
  (IFNULL(trans_1993.balance, 0) - IFNULL(trans_1998.balance, 0)) / NULLIF(IFNULL(trans_1998.balance, 0), 0) * 100 AS increase_rate
FROM
  (SELECT trans.avg_balance AS balance
   FROM trans
   JOIN account ON trans.account_link
   JOIN loan ON account.account_id = loan.account_link
   WHERE loan.loan_date = '1993-07-05' AND trans.trans_date = '1993-03-22') AS trans_1993,
  (SELECT trans.avg_balance AS balance
   FROM trans
   JOIN account ON trans.account_link
   JOIN loan ON account.account_id = loan.account_link
   WHERE loan.loan_date = '1993-07-05' AND trans.trans_date = '1998-12-27') AS trans_1998
WHERE trans_1993.balance IS NOT NULL AND trans_1998.balance IS NOT NULL",,"SELECT CAST((SUM(IIF(T3.date = '1998-12-27', T3.balance, 0)) - SUM(IIF(T3.date = '1993-03-22', T3.balance, 0))) AS REAL) * 100 / SUM(IIF(T3.date = '1993-03-22', T3.balance, 0)) FROM loan AS T1 INNER JOIN account AS T2 ON T1.account_id = T2.account_id INNER JOIN trans AS T3 ON T3.account_id = T2.account_id WHERE T1.date = '1993-07-05'","For the client whose loan was approved first in 1993/7/5, what is the increase rate of his/her account balance from 1993/3/22 to 1998/12/27?",3933,11778,JOIN link trans.account -> ON trans.account_id = account.account_id | JOIN link loan.account -> ON loan.account_id = account.account_id | JOIN link trans.account -> ON trans.account_id = account.account_id | JOIN link loan.account -> ON loan.account_id = account.account_id | MEASURE trans.avg_balance -> AVG(trans.balance) | DIM account.account_id -> account.account_id (no-op: concept name equals raw column) | DIM trans.trans_date -> trans.date | DIM loan.account_id -> loan.account_id (no-op: concept name equals raw column) | DIM loan.loan_date -> loan.date
116,challenging,unlabeled,4,False,"Invalid SQL: an aggregate function (from a measure concept) was used directly inside a WHERE clause. Measures are pre-aggregated and can only be used in SELECT, HAVING, or ORDER BY -- not WHERE, since WHERE filters rows before aggregation. If you need a row-level existence check (e.g. 'has at least one defaulted loan'), use a dimension-based condition or a subquery instead of a measure.",,"SELECT (IFNULL(trans_balance_a.avg_balance, 0) - IFNULL(trans_balance_b.avg_balance, 0)) / IFNULL(trans_balance_b.avg_balance, 1) * 100 AS increase_rate
FROM (
    SELECT trans.avg_balance
    FROM trans
    JOIN account ON trans.account_link
    JOIN loan ON loan.account_link
    WHERE loan.loan_date = '1993-07-05'
      AND trans.trans_date = '1993-03-22'
) AS trans_balance_a,
(
    SELECT trans.avg_balance
    FROM trans
    JOIN account ON trans.account_link
    JOIN loan ON loan.account_link
    WHERE loan.loan_date = '1993-07-05'
      AND trans.trans_date = '1998-12-27'
) AS trans_balance_b
WHERE trans_balance_a.avg_balance IS NOT NULL AND trans_balance_b.avg_balance IS NOT NULL;",,"SELECT CAST((SUM(IIF(T3.date = '1998-12-27', T3.balance, 0)) - SUM(IIF(T3.date = '1993-03-22', T3.balance, 0))) AS REAL) * 100 / SUM(IIF(T3.date = '1993-03-22', T3.balance, 0)) FROM loan AS T1 INNER JOIN account AS T2 ON T1.account_id = T2.account_id INNER JOIN trans AS T3 ON T3.account_id = T2.account_id WHERE T1.date = '1993-07-05'","For the client whose loan was approved first in 1993/7/5, what is the increase rate of his/her account balance from 1993/3/22 to 1998/12/27?",2290,11778,JOIN link trans.account -> ON trans.account_id = account.account_id | JOIN link loan.account -> ON loan.account_id = account.account_id | JOIN link trans.account -> ON trans.account_id = account.account_id | JOIN link loan.account -> ON loan.account_id = account.account_id | MEASURE trans.avg_balance -> AVG(trans.balance) | DIM account.account_id -> account.account_id (no-op: concept name equals raw column) | DIM trans.trans_date -> trans.date | DIM loan.account_id -> loan.account_id (no-op: concept name equals raw column) | DIM loan.loan_date -> loan.date
117,moderate,unlabeled,0,True,,,"SELECT (loan.total_amount * 100.0 / (SELECT SUM(loan.total_amount) FROM loan)) AS percentage_paid 
FROM loan 
WHERE loan.status = 'A'","SELECT (SUM(loan.amount) * 100.0 / (SELECT SUM(loan.amount) FROM loan)) AS percentage_paid 
FROM loan 
WHERE loan.status = 'A'",SELECT (CAST(SUM(CASE WHEN status = 'A' THEN amount ELSE 0 END) AS REAL) * 100) / SUM(amount) FROM loan,What is the percentage of loan amount that has been fully paid with no issue.,971,11808,"MEASURE loan.total_amount -> SUM(loan.amount) | DIM loan.status -> loan.status (no-op: concept name equals raw column) | COLLAPSED redundant double-aggregation: 'SELECT (SUM(loan.amount) * 100.0 / (SELECT SUM(SUM(loan.amount)) FROM loan)) AS percentage_paid 
FROM loan 
WHERE loan.status = 'A'' -> 'SELECT (SUM(loan.amount) * 100.0 / (SELECT SUM(loan.amount) FROM loan)) AS percentage_paid 
FROM loan 
WHERE loan.status = 'A''"
117,moderate,unlabeled,1,False,,,"SELECT (SUM(loan.total_amount) * 100.0 / SUM(loan.total_amount)) AS percentage_paid
FROM loan
WHERE loan.status = 'A'","SELECT (SUM(loan.amount) * 100.0 / SUM(loan.amount)) AS percentage_paid
FROM loan
WHERE loan.status = 'A'",SELECT (CAST(SUM(CASE WHEN status = 'A' THEN amount ELSE 0 END) AS REAL) * 100) / SUM(amount) FROM loan,What is the percentage of loan amount that has been fully paid with no issue.,2369,11808,"MEASURE loan.total_amount -> SUM(loan.amount) | DIM loan.status -> loan.status (no-op: concept name equals raw column) | COLLAPSED redundant double-aggregation: 'SELECT (SUM(SUM(loan.amount)) * 100.0 / SUM(SUM(loan.amount))) AS percentage_paid
FROM loan
WHERE loan.status = 'A'' -> 'SELECT (SUM(loan.amount) * 100.0 / SUM(loan.amount)) AS percentage_paid
FROM loan
WHERE loan.status = 'A''"
